0.0, 0.0
0.1, 0.1260707836644967
0.2, 0.3382666633311514
0.3, 0.6046694496156719
0.4, 0.9000438044492398
0.5, 1.204786779940938
0.6, 1.504071198840359
0.7, 1.787116518312009
0.7999999999999999, 2.04654585452413
0.8999999999999999, 2.277798808022783
0.9999999999999999, 2.478584839823086
1.1, 2.64843227567063
1.2, 2.78827062301801
1.3, 2.900049174883089
1.4, 2.986400849975415
1.5, 3.050356746497309
1.6, 3.095114685919051
1.7, 3.123855458046024
1.8, 3.139611022996005
1.900000000000001, 3.145182968682756
2.0, 3.143055228719179
2.100000000000001, 3.135374734635148
2.200000000000001, 3.123951290396101
2.300000000000001, 3.110270764186327
2.400000000000001, 3.095518844924352
2.500000000000001, 3.080610944692834
2.600000000000001, 3.066225408459871
2.700000000000001, 3.052837812319372
2.800000000000001, 3.040754667520642
2.900000000000001, 3.030145363823306
3.000000000000001, 3.02107135721225
3.100000000000001, 3.013512162640371
3.200000000000002, 3.007387969917192
3.300000000000002, 3.002578808343753
3.400000000000002, 2.998940342794395
3.500000000000002, 2.996316503889535
3.600000000000002, 2.994549318848617
3.700000000000002, 2.993486204779872
3.800000000000002, 2.992985111597931
3.900000000000002, 2.99291778177354
4.000000000000002, 2.993171550204922
4.100000000000001, 2.993650017206481
4.200000000000001, 2.994272843831422
4.300000000000001, 2.994974913006424
4.4, 2.995705061959101
4.5, 2.996424555502684
4.6, 2.997105434124592
4.699999999999999, 2.997728839970577
4.799999999999999, 2.998283399094135
4.899999999999999, 2.998763714299672
4.999999999999998, 2.999169003978104
5.099999999999998, 2.999501905992059
5.199999999999998, 2.999767453835555
5.299999999999997, 2.999972223009812
5.399999999999997, 3.000123638809699
5.499999999999996, 3.000229432147248
5.599999999999996, 3.000297227263217
5.699999999999996, 3.00033424381358
5.799999999999995, 3.000347095587533
5.899999999999995, 3.000341668989471
5.999999999999995, 3.000323064841578
6.099999999999994, 3.000295589312886
6.199999999999994, 3.00026278127761
6.299999999999994, 3.000227432324122
6.399999999999993, 3.000191765034488
6.499999999999993, 3.000157390708413
6.599999999999993, 3.0001254361258
6.699999999999992, 3.000096624378263
6.799999999999992, 3.000071351448165
6.899999999999991, 3.000049756389412
6.999999999999991, 3.000031783810922
7.099999999999991, 3.00001723803912
7.19999999999999, 3.00000582885772
7.29999999999999, 2.999997209110631
7.39999999999999, 2.999991004725963
7.499999999999989, 2.999986837894862
7.599999999999989, 2.999984344236423
7.699999999999989, 2.999983184816125
7.799999999999988, 2.999983053873565
7.899999999999988, 2.999983683072227
7.999999999999988, 2.999984843015779
8.099999999999987, 2.999986342693906
8.199999999999987, 2.999988027432902
8.299999999999986, 2.999989775836972
8.399999999999986, 2.999991496120007
8.499999999999986, 2.999993122147163
8.599999999999985, 2.999994609432957
8.699999999999985, 2.999995931278741
8.799999999999985, 2.999997075177732
8.899999999999984, 2.999998039570198
8.999999999999984, 2.999998830994409
9.099999999999984, 2.999999461649861
9.199999999999983, 2.999999947367262
9.299999999999983, 3.000000305963813
9.399999999999983, 3.00000055595155
9.499999999999982, 3.00000071555999
9.599999999999982, 3.000000802764471
9.699999999999982, 3.000000832384702
9.799999999999981, 3.000000818490862
9.899999999999981, 3.00000077326779
9.99999999999998, 3.00000070699566
10.09999999999998, 3.000000628117329
